ts,spot_high,spot_low,spot_close,S_t,call_high,call_low,call_close,C_mkt,best_bid_price,best_ask_price,poly_quote_ts,p_poly,poly_stale_sec,dt,tau,tau_call,sigma_hat,se_sigma,sigma_source,p_fair,dpfair_dsigma,var_pfair,se_pfair,TF_t,CI_adj_lo,CI_adj_hi,s_B_proxy,s_B,s_P,f_B,f_P,se_poly_discrete,se_D_delta,D,K,r,P_poly,P_fair,market_id,market_label,binance_call_symbol
1695164400,27222.81,27173.64,27210.26,27198.225,755.0,485.0,740.0,727.5,715.0,740.0,1695045600.0,0.7,118800.0,2023-09-19 23:00:00+00:00,0.027511415525114154,0.025684931506849314,0.3499463694054263,0.0788873795716278,newton,0.5464196521149902,-0.19941737602012624,0.00024748054013474575,0.015731514235277726,0.024482130584192442,0.4911037536296534,0.601735550600327,0.03436426116838488,0.03436426116838488,0.01,0.0003,0.002,0.0002886751345948129,0.015734162623669525,0.15358034788500974,27000.0,0.045,0.7,0.5464196521149902,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695168000,27257.85,27146.01,27206.68,27201.93,755.0,485.0,740.0,720.0,710.0,730.0,1695045600.0,0.7,122400.0,2023-09-20 00:00:00+00:00,0.0273972602739726,0.025570776255707764,0.34513606780484085,0.07911521109052722,newton,0.5484466668268126,-0.20688551912099926,0.00026790459913845013,0.01636779151683116,0.02118888888888889,0.4951769065649347,0.6017164270886907,0.027777777777777776,0.027777777777777776,0.01,0.0003,0.002,0.0002886751345948129,0.016370336968791553,0.1515533331731873,27000.0,0.045,0.7,0.5484466668268126,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695171600,27349.91,27194.64,27345.77,27272.275,755.0,485.0,740.0,800.0,790.0,810.0,1695045600.0,0.7,126000.0,2023-09-20 01:00:00+00:00,0.02728310502283105,0.02545662100456621,0.3690337329120724,0.0796609922616297,newton,0.5606135025213062,-0.22963588848429395,0.0003346346808029761,0.018293022735539802,0.0198,0.5049591779596481,0.6162678270829642,0.025,0.025,0.01,0.0003,0.002,0.0002886751345948129,0.018295300329218687,0.1393864974786938,27000.0,0.045,0.7,0.5606135025213062,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695175200,27388.63,27140.89,27165.48,27264.760000000002,755.0,595.0,740.0,682.5,675.0,690.0,1695045600.0,0.7,129600.0,2023-09-20 02:00:00+00:00,0.0271689497716895,0.025342465753424658,0.3028254156716824,0.047669978082312554,newton,0.576611064046679,-0.31622809878770536,0.00022724315929832236,0.015074586538221284,0.01828901098901099,0.5287758634427542,0.6244462646506037,0.02197802197802198,0.02197802197802198,0.01,0.0003,0.002,0.0002886751345948129,0.015077350318661953,0.12338893595332101,27000.0,0.045,0.7,0.576611064046679,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695178800,27202.67,27085.0,27119.48,27143.835,755.0,595.0,740.0,657.5,650.0,665.0,1695045600.0,0.7,133200.0,2023-09-20 03:00:00+00:00,0.027054794520547945,0.025228310502283104,0.33016657954141965,0.04703242537386058,newton,0.5364341054156653,-0.17712563348904056,6.939969841367621e-05,0.00833064813887108,0.01870684410646388,0.5013991909570141,0.5714690198743164,0.022813688212927757,0.022813688212927757,0.01,0.0003,0.002,0.0002886751345948129,0.008335648249956902,0.16356589458433468,27000.0,0.045,0.7,0.5364341054156653,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695182400,27159.91,27070.0,27071.8,27114.955,755.0,595.0,650.0,625.0,620.0,630.0,1695045600.0,0.7,136800.0,2023-09-20 04:00:00+00:00,0.026940639269406392,0.02511415525114155,0.32127424114702724,0.04706996814760463,newton,0.5301213335456935,-0.16065853992890514,5.718675324569439e-05,0.007562192357094231,0.015300000000000001,0.4999994365257888,0.5602432305655981,0.016,0.016,0.01,0.0003,0.002,0.0002886751345948129,0.007567700217306955,0.1698786664543065,27000.0,0.045,0.7,0.5301213335456935,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695186000,27106.1,27007.0,27025.0,27056.55,755.0,595.0,650.0,597.5,590.0,605.0,1695045600.0,0.7,140400.0,2023-09-20 05:00:00+00:00,0.02682648401826484,0.025,0.3245539220165557,0.047057905070659635,newton,0.5135350368257372,-0.10876587812123055,2.6196937232953462e-05,0.005118294367555803,0.019852301255230125,0.48365087861009765,0.5434191950413767,0.02510460251046025,0.02510460251046025,0.01,0.0003,0.002,0.0002886751345948129,0.005126428636613095,0.18646496317426275,27000.0,0.045,0.7,0.5135350368257372,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695189600,27075.39,26936.79,27064.07,27006.09,755.0,595.0,620.0,627.5,625.0,630.0,1695045600.0,0.7,144000.0,2023-09-20 06:00:00+00:00,0.02671232876712329,0.024885844748858448,0.3587094373319474,0.04713361459642069,newton,0.49742163975819437,-0.05961030811710238,7.894129125859869e-06,0.0028096492887653914,0.011284063745019921,0.48063066340719424,0.5142126161091944,0.00796812749003984,0.00796812749003984,0.01,0.0003,0.002,0.0002886751345948129,0.0028244402028000525,0.2025783602418056,27000.0,0.045,0.7,0.49742163975819437,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695193200,27142.03,27045.58,27105.62,27093.805,755.0,595.0,620.0,635.0,630.0,640.0,1695045600.0,0.7,147600.0,2023-09-20 07:00:00+00:00,0.026598173515981736,0.024771689497716895,0.33640487314529843,0.047326718586670605,newton,0.5223404387488672,-0.13298966883538543,3.961399078769376e-05,0.006293964631906805,0.015174015748031497,0.4948302523222983,0.5498506251754359,0.015748031496062992,0.015748031496062992,0.01,0.0003,0.002,0.0002886751345948129,0.0063005812526327355,0.1776595612511328,27000.0,0.045,0.7,0.5223404387488672,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695196800,27197.66,27092.39,27188.4,27145.025,755.0,595.0,630.0,690.0,680.0,700.0,1695045600.0,0.7,151200.0,2023-09-20 08:00:00+00:00,0.026484018264840183,0.024657534246575342,0.35311156621608514,0.04753782775875001,newton,0.5333236334686443,-0.16043668514881274,5.816825372958286e-05,0.007626811504789066,0.021792753623188405,0.4965823292960693,0.5700649376412193,0.028985507246376812,0.028985507246376812,0.01,0.0003,0.002,0.0002886751345948129,0.007632272732477279,0.16667636653135565,27000.0,0.045,0.7,0.5333236334686443,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695200400,27195.0,26950.83,27055.38,27072.915,755.0,595.0,660.0,615.0,610.0,620.0,1695045600.0,0.7,154800.0,2023-09-20 09:00:00+00:00,0.02636986301369863,0.02454337899543379,0.3328990579519239,0.047512128773381075,newton,0.5172565067081845,-0.11822408677673218,3.1551565651857775e-05,0.005617078035051478,0.015430081300813008,0.4908169524586705,0.5436960609576984,0.016260162601626018,0.016260162601626018,0.01,0.0003,0.002,0.0002886751345948129,0.005624490997876262,0.1827434932918155,27000.0,0.045,0.7,0.5172565067081845,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695204000,27081.32,26950.0,27081.31,27015.66,755.0,585.0,585.0,617.5,615.0,620.0,1695045600.0,0.7,158400.0,2023-09-20 10:00:00+00:00,0.026255707762557076,0.02442922374429224,0.35329439623553616,0.05054397453735138,newton,0.5002640832991051,-0.06698520877281544,1.1462955596393163e-05,0.0033856986865923497,0.011348582995951418,0.4822795308774327,0.5182486357207775,0.008097165991902834,0.008097165991902834,0.01,0.0003,0.002,0.0002886751345948129,0.0033979830678987346,0.19973591670089486,27000.0,0.045,0.7,0.5002640832991051,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695207600,27119.06,27061.22,27098.08,27090.14,755.0,585.0,620.0,622.5,620.0,625.0,1695207600.0,0.6599999603999865,0.0,2023-09-20 11:00:00+00:00,0.026141552511415526,0.024315068493150686,0.3334504195455636,0.05075071652706987,newton,0.521986908702328,-0.13195111613844338,4.484463492076456e-05,0.0066966136905726135,0.011316064257028111,0.4975454816117776,0.5464283357928784,0.008032128514056224,0.008032128514056224,0.01,0.0003,0.002,0.0002886751345948129,0.0067028328529136014,0.13801305169765854,27000.0,0.045,0.6599999603999865,0.521986908702328,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695211200,27130.0,26997.94,27068.28,27063.97,755.0,585.0,590.0,605.0,595.0,615.0,1695207600.0,0.6599999603999865,3600.0,2023-09-20 12:00:00+00:00,0.026027397260273973,0.024200913242009132,0.3322735594419799,0.050823817679314216,newton,0.5150276814590162,-0.11120090559690408,3.194119917323981e-05,0.005651654551831685,0.023828925619834712,0.4801215129175914,0.549933850000441,0.03305785123966942,0.03305785123966942,0.01,0.0003,0.002,0.0002886751345948129,0.00565902222177764,0.1449722789409703,27000.0,0.045,0.6599999603999865,0.5150276814590162,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695214800,27199.31,27014.32,27160.09,27106.815000000002,755.0,585.0,645.0,655.0,645.0,665.0,1695214800.0,0.6756613451331948,0.0,2023-09-20 13:00:00+00:00,0.02591324200913242,0.02408675799086758,0.34915166196879843,0.05101125593247237,newton,0.5244622121816378,-0.13565476275038302,4.788529033071018e-05,0.006919919821118607,0.022567175572519083,0.48833199375972625,0.5605924306035494,0.030534351145038167,0.030534351145038167,0.01,0.0003,0.002,0.0002886751345948129,0.006925938468109828,0.15119913295155696,27000.0,0.045,0.6756613451331948,0.5244622121816378,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695218400,27237.87,27051.23,27124.99,27144.55,755.0,585.0,645.0,635.0,625.0,645.0,1695214800.0,0.6756613451331948,3600.0,2023-09-20 14:00:00+00:00,0.025799086757990867,0.023972602739726026,0.3253848768892192,0.05128901648222725,newton,0.5385055740773615,-0.18343150755183088,8.851087069298428e-05,0.009408021614185646,0.023048031496062993,0.4970178202174947,0.5799933279372285,0.031496062992125984,0.031496062992125984,0.01,0.0003,0.002,0.0002886751345948129,0.009412449416932749,0.1371557710558332,27000.0,0.045,0.6756613451331948,0.5385055740773615,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695222000,27199.0,27101.38,27180.63,27150.190000000002,755.0,585.0,670.0,667.5,665.0,670.0,1695214800.0,0.6756613451331948,7200.0,2023-09-20 15:00:00+00:00,0.025684931506849314,0.023858447488584476,0.3439496445818738,0.05138995682208298,newton,0.5368400101696792,-0.17204862549104868,7.817338544522496e-05,0.008841571435283717,0.011045318352059925,0.5084652118044632,0.5652148085348951,0.00749063670411985,0.00749063670411985,0.01,0.0003,0.002,0.0002886751345948129,0.00884628276614298,0.13882133496351556,27000.0,0.045,0.6756613451331948,0.5368400101696792,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695225600,27225.0,27140.05,27161.15,27182.525,755.0,585.0,665.0,647.5,645.0,650.0,1695214800.0,0.6756613451331948,10800.0,2023-09-20 16:00:00+00:00,0.025570776255707764,0.023744292237442923,0.32156473776369443,0.051719791653024864,newton,0.5501703224268364,-0.22015525584515372,0.00012964973976720438,0.011386383963629735,0.011161003861003861,0.5166920059971183,0.5836486388565545,0.007722007722007722,0.007722007722007722,0.01,0.0003,0.002,0.0002886751345948129,0.011390042717239375,0.12549102270635837,27000.0,0.045,0.6756613451331948,0.5501703224268364,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695229200,27277.36,27155.64,27195.12,27216.5,740.0,585.0,725.0,675.0,660.0,690.0,1695214800.0,0.6756613451331948,14400.0,2023-09-20 17:00:00+00:00,0.02545662100456621,0.02363013698630137,0.32721536505408455,0.04741961089099275,newton,0.5585099512714025,-0.24211100170780345,0.00013180898662403106,0.01148080949341252,0.029522222222222224,0.5064853424420916,0.6105345601007133,0.044444444444444446,0.044444444444444446,0.01,0.0003,0.002,0.0002886751345948129,0.011484438164636717,0.1171513938617923,27000.0,0.045,0.6756613451331948,0.5585099512714025,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695232800,27300.0,27079.38,27165.0,27189.690000000002,740.0,585.0,725.0,630.0,625.0,635.0,1695214800.0,0.6756613451331948,18000.0,2023-09-20 18:00:00+00:00,0.025342465753424658,0.023515981735159817,0.3099882476995478,0.04747008234570229,newton,0.5551571549013232,-0.24141007569250492,0.0001313260115264005,0.011459756172205432,0.015236507936507937,0.5174595248672926,0.5928547849353538,0.015873015873015872,0.015873015873015872,0.01,0.0003,0.002,0.0002886751345948129,0.01146339150774036,0.12050419023187153,27000.0,0.045,0.6756613451331948,0.5551571549013232,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695236400,27187.19,26800.0,26930.61,26993.595,740.0,510.0,510.0,507.5,495.0,520.0,1695214800.0,0.6756613451331948,21600.0,2023-09-20 19:00:00+00:00,0.025228310502283104,0.023401826484018264,0.30148483085826044,0.06986549563816412,newton,0.4973646397203475,-0.056433466113105415,1.5545293968852066e-05,0.003942752080571649,0.03193054187192118,0.45770630377050586,0.5370229756701892,0.04926108374384237,0.04926108374384237,0.01,0.0003,0.002,0.0002886751345948129,0.0039533058700517215,0.17829670541284726,27000.0,0.045,0.6756613451331948,0.4973646397203475,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695240000,27098.73,26921.7,27098.73,27010.215,740.0,510.0,510.0,580.0,575.0,585.0,1695214800.0,0.6756613451331948,25200.0,2023-09-20 20:00:00+00:00,0.02511415525114155,0.023287671232876714,0.3411661662361469,0.07003522038505804,newton,0.49978037819321275,-0.06416234132282052,2.0192654091696305e-05,0.004493623714965051,0.015920689655172415,0.47505218605670885,0.5245085703297168,0.017241379310344827,0.017241379310344827,0.01,0.0003,0.002,0.0002886751345948129,0.004502886565863017,0.175880966939982,27000.0,0.045,0.6756613451331948,0.49978037819321275,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695243600,27241.31,27061.64,27111.16,27151.475,740.0,510.0,655.0,587.5,580.0,595.0,1695214800.0,0.6756613451331948,28800.0,2023-09-20 21:00:00+00:00,0.025,0.02317351598173516,0.29969151827428087,0.07073735850565754,newton,0.5463958020187507,-0.21852988353242936,0.00023895677319191118,0.015458226715633044,0.02006595744680851,0.4960317202093014,0.5967598838282,0.02553191489361702,0.02553191489361702,0.01,0.0003,0.002,0.0002886751345948129,0.015460921917054123,0.12926554311444405,27000.0,0.045,0.6756613451331948,0.5463958020187507,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695247200,27123.46,27051.22,27095.93,27087.34,740.0,510.0,655.0,572.5,565.0,580.0,1695247200.0,0.67,0.0,2023-09-20 22:00:00+00:00,0.024885844748858448,0.023059360730593607,0.3131741375336648,0.07053352025782395,newton,0.5246628720303628,-0.14316832467061985,0.00010197295511818291,0.010098165928433881,0.020400436681222708,0.4844700301294097,0.5648557139313158,0.026200873362445413,0.026200873362445413,0.01,0.0003,0.002,0.0002886751345948129,0.010102291247608943,0.14533712796963727,27000.0,0.045,0.67,0.5246628720303628,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695250800,27155.59,27078.59,27125.0,27117.09,725.0,510.0,655.0,585.0,575.0,595.0,1695247200.0,0.67,3600.0,2023-09-20 23:00:00+00:00,0.024771689497716895,0.022945205479452054,0.3116231349149638,0.06622070882642483,newton,0.5338435413145822,-0.1726028552481826,0.0001306422349947784,0.011429883419999454,0.024394017094017097,0.4870469527173662,0.5806401299117983,0.03418803418803419,0.03418803418803419,0.01,0.0003,0.002,0.0002886751345948129,0.011433528253698056,0.1361564586854178,27000.0,0.045,0.67,0.5338435413145822,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695254400,27159.6,27044.8,27046.33,27102.199999999997,725.0,510.0,655.0,537.5,530.0,545.0,1695247200.0,0.67,7200.0,2023-09-21 00:00:00+00:00,0.024657534246575342,0.0228310502283105,0.2882053097890293,0.06637759601479747,newton,0.5334247152915398,-0.17996083403839105,0.0001426918056725264,0.011945367540286335,0.021253488372093024,0.4887583065404855,0.5780911240425941,0.027906976744186046,0.027906976744186046,0.01,0.0003,0.002,0.0002886751345948129,0.011948855133687902,0.13657528470846025,27000.0,0.045,0.67,0.5334247152915398,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695258000,27052.59,26979.28,27029.54,27015.934999999998,725.0,510.0,655.0,520.0,515.0,525.0,1695247200.0,0.67,10800.0,2023-09-21 01:00:00+00:00,0.02454337899543379,0.02271689497716895,0.30680188745128834,0.06628787058527155,newton,0.5039198089521799,-0.0770013704900479,2.6053438316758793e-05,0.005104256881932843,0.016915384615384617,0.47700008084820694,0.5308395370561529,0.019230769230769232,0.019230769230769232,0.01,0.0003,0.002,0.0002886751345948129,0.005112413485829577,0.16608019104782012,27000.0,0.045,0.67,0.5039198089521799,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695261600,27056.21,26936.66,26970.79,26996.434999999998,725.0,490.0,490.0,500.0,495.0,505.0,1695261600.0,0.44999999999999996,0.0,2023-09-21 02:00:00+00:00,0.02442922374429224,0.022602739726027398,0.3015235747246899,0.07263189386210993,newton,0.4982394321716199,-0.05826832511561962,1.791099886750046e-05,0.004232138805320598,0.0173,0.47264444011319157,0.5238344242300482,0.02,0.02,0.01,0.0003,0.002,0.0002886751345948129,0.004241972677992374,-0.04823943217161997,27000.0,0.045,0.44999999999999996,0.4982394321716199,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695265200,27035.44,26965.68,27035.0,27000.559999999998,725.0,490.0,490.0,537.5,535.0,540.0,1695261600.0,0.44999999999999996,3600.0,2023-09-21 03:00:00+00:00,0.024315068493150686,0.022488584474885845,0.3242469124826579,0.0728156160402495,newton,0.49816631079270257,-0.0581709987879752,1.794163831544221e-05,0.004235757112423021,0.011951162790697675,0.47791306406165573,0.5184195575237494,0.009302325581395349,0.009302325581395349,0.01,0.0003,0.002,0.0002886751345948129,0.004245582604163478,-0.048166310792702616,27000.0,0.045,0.44999999999999996,0.49816631079270257,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695268800,27103.17,26991.06,27093.24,27047.114999999998,725.0,490.0,545.0,567.5,560.0,575.0,1695261600.0,0.44999999999999996,7200.0,2023-09-21 04:00:00+00:00,0.024200913242009132,0.02237442922374429,0.3285659452491007,0.07303638193660143,newton,0.5113530651972126,-0.09816583011759784,5.1404269167524354e-05,0.007169677061592408,0.020515859030837004,0.47678463912565444,0.5459214912687707,0.02643171806167401,0.02643171806167401,0.01,0.0003,0.002,0.0002886751345948129,0.0071754862205189755,-0.06135306519721262,27000.0,0.045,0.44999999999999996,0.5113530651972126,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695272400,27096.36,27032.55,27071.02,27064.455,725.0,490.0,545.0,552.5,545.0,560.0,1695261600.0,0.44999999999999996,10800.0,2023-09-21 05:00:00+00:00,0.02408675799086758,0.02226027397260274,0.31431778568488367,0.07327402115335517,newton,0.5180647432065548,-0.12093409276287195,7.852312100852677e-05,0.008861327271268496,0.020874660633484164,0.4798218811213844,0.5563076052917253,0.027149321266968326,0.027149321266968326,0.01,0.0003,0.002,0.0002886751345948129,0.008866028104053139,-0.06806474320655487,27000.0,0.045,0.44999999999999996,0.5180647432065548,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695276000,27073.09,27005.0,27070.0,27039.045,725.0,490.0,525.0,560.0,555.0,565.0,1695261600.0,0.44999999999999996,14400.0,2023-09-21 06:00:00+00:00,0.023972602739726026,0.02214611872146119,0.3283347625179571,0.07339892114233942,newton,0.5091151340232499,-0.0910817367334508,4.469325229524722e-05,0.006685301212005875,0.01622857142857143,0.47978337221914696,0.538446895827353,0.017857142857142856,0.017857142857142856,0.01,0.0003,0.002,0.0002886751345948129,0.0066915308882632045,-0.05911513402324997,27000.0,0.045,0.44999999999999996,0.5091151340232499,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695279600,27070.09,26979.92,26990.11,27025.004999999997,725.0,490.0,510.0,505.0,500.0,510.0,1695261600.0,0.44999999999999996,18000.0,2023-09-21 07:00:00+00:00,0.023858447488584476,0.022031963470319636,0.29942614080227414,0.07358054209459435,newton,0.507474473374476,-0.08829369014043206,4.220707949879771e-05,0.006496697584065131,0.0172009900990099,0.4775399560106985,0.5374089907382535,0.019801980198019802,0.019801980198019802,0.01,0.0003,0.002,0.0002886751345948129,0.006503107936374042,-0.05747447337447609,27000.0,0.045,0.44999999999999996,0.507474473374476,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695283200,27017.0,26905.67,26926.74,26961.335,725.0,465.0,465.0,462.5,460.0,465.0,1695261600.0,0.44999999999999996,21600.0,2023-09-21 08:00:00+00:00,0.023744292237442923,0.021917808219178082,0.2941685688392122,0.08164359782773024,newton,0.4872306235748871,-0.01979901318394544,2.6129515627792577e-06,0.0016164626697759703,0.012705405405405407,0.47135695133672084,0.5031042958130534,0.010810810810810811,0.010810810810810811,0.01,0.0003,0.002,0.0002886751345948129,0.0016420368132635125,-0.037230623574887156,27000.0,0.045,0.44999999999999996,0.4872306235748871,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695286800,26942.53,26689.84,26747.3,26816.184999999998,725.0,390.0,390.0,407.5,400.0,415.0,1695261600.0,0.44999999999999996,25200.0,2023-09-21 09:00:00+00:00,0.02363013698630137,0.02180365296803653,0.30431267763280917,0.10665050589788243,newton,0.44121902974703253,0.12943951071671958,0.0001905722076481106,0.013804789301112516,0.025704907975460125,0.3884567347413919,0.49398132475267315,0.03680981595092025,0.03680981595092025,0.01,0.0003,0.002,0.0002886751345948129,0.01380780724740333,0.008780970252967424,27000.0,0.045,0.44999999999999996,0.44121902974703253,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695290400,26799.6,26635.37,26649.89,26717.485,725.0,380.0,380.0,375.0,370.0,380.0,1695261600.0,0.44999999999999996,28800.0,2023-09-21 10:00:00+00:00,0.023515981735159817,0.021689497716894976,0.31229131526484555,0.11177622078406746,newton,0.41191883114239974,0.21616806923025975,0.00058382398192002,0.024162449832747093,0.020633333333333333,0.3439270961368821,0.4799105661479174,0.02666666666666667,0.02666666666666667,0.01,0.0003,0.002,0.0002886751345948129,0.024164174210043955,0.03808116885760021,27000.0,0.045,0.44999999999999996,0.41191883114239974,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695294000,26792.65,26618.9,26730.78,26705.775,725.0,380.0,380.0,412.5,405.0,420.0,1695261600.0,0.44999999999999996,32400.0,2023-09-21 11:00:00+00:00,0.023401826484018264,0.021575342465753426,0.34075956020452897,0.11191960385715807,newton,0.41403573013075784,0.1872928644118853,0.00043939467757401834,0.020961743190250622,0.025481818181818182,0.34746889529604846,0.4806025649654672,0.03636363636363636,0.03636363636363636,0.01,0.0003,0.002,0.0002886751345948129,0.020963730844183046,0.035964269869242116,27000.0,0.045,0.44999999999999996,0.41403573013075784,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695301200,26655.0,26380.0,26419.86,26517.5,725.0,330.0,330.0,295.0,285.0,305.0,1695261600.0,0.44999999999999996,39600.0,2023-09-21 13:00:00+00:00,0.02317351598173516,0.02134703196347032,0.3142225460486643,0.13579625665391457,newton,0.35194375098102776,0.3909999213910979,0.002819219800385938,0.05309632567688595,0.04119830508474576,0.20667664756958554,0.49721085439247,0.06779661016949153,0.06779661016949153,0.01,0.0003,0.002,0.0002886751345948129,0.053097110408376,0.0980562490189722,27000.0,0.045,0.44999999999999996,0.35194375098102776,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695304800,26599.0,26377.7,26582.5,26488.35,725.0,275.0,320.0,332.5,330.0,335.0,1695261600.0,0.44999999999999996,43200.0,2023-09-21 14:00:00+00:00,0.023059360730593607,0.021232876712328767,0.34824599379473253,0.15444234528285086,newton,0.35584311163020865,0.3375753158296698,0.0027181545177727994,0.052135923486333294,0.014818796992481204,0.23883790460451418,0.47284831865590315,0.015037593984962405,0.015037593984962405,0.01,0.0003,0.002,0.0002886751345948129,0.05213672267323803,0.0941568883697913,27000.0,0.045,0.44999999999999996,0.35584311163020865,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695308400,26659.12,26541.21,26584.02,26600.165,725.0,275.0,335.0,320.0,315.0,325.0,1695261600.0,0.44999999999999996,46800.0,2023-09-21 15:00:00+00:00,0.022945205479452054,0.021118721461187213,0.3118574569749727,0.15197181296223536,newton,0.3750105772958115,0.32849669116060504,0.0024922298177513587,0.04992223770777266,0.022925,0.25423799138857706,0.49578316320304594,0.03125,0.03125,0.01,0.0003,0.002,0.0002886751345948129,0.049923072332186166,0.07498942270418846,27000.0,0.045,0.44999999999999996,0.3750105772958115,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695312000,26603.0,26545.82,26583.82,26574.41,725.0,275.0,345.0,337.5,335.0,340.0,1695261600.0,0.44999999999999996,50400.0,2023-09-21 16:00:00+00:00,0.0228310502283105,0.021004566210045664,0.33135939194937475,0.15260061394354515,newton,0.3734016047255619,0.310371948861411,0.002243249027692061,0.04736294994710592,0.014707407407407409,0.2658628154218269,0.4809403940292969,0.014814814814814815,0.014814814814814815,0.01,0.0003,0.002,0.0002886751345948129,0.047363829670175474,0.07659839527443807,27000.0,0.045,0.44999999999999996,0.3734016047255619,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695315600,26696.6,26577.96,26651.55,26637.28,655.0,275.0,345.0,357.5,355.0,360.0,1695261600.0,0.44999999999999996,54000.0,2023-09-21 17:00:00+00:00,0.02271689497716895,0.02089041095890411,0.32899918061980726,0.12734446539558883,newton,0.3905164564890272,0.26503572439744333,0.0011391187034967196,0.03375083263412504,0.014293006993006993,0.3100718175331351,0.4709610954449193,0.013986013986013986,0.013986013986013986,0.01,0.0003,0.002,0.0002886751345948129,0.03375206714899182,0.059483543510972736,27000.0,0.045,0.44999999999999996,0.3905164564890272,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695319200,26687.35,26602.5,26606.44,26644.925,655.0,275.0,345.0,347.5,345.0,350.0,1695261600.0,0.44999999999999996,57600.0,2023-09-21 18:00:00+00:00,0.022602739726027398,0.020776255707762557,0.32113821351004657,0.12771169531612353,newton,0.3903907788877977,0.2734576564971834,0.0012196676790391088,0.03492374090842945,0.014494244604316548,0.30744600210295947,0.47333555567263597,0.014388489208633094,0.014388489208633094,0.01,0.0003,0.002,0.0002886751345948129,0.034924933963752056,0.05960922111220224,27000.0,0.045,0.44999999999999996,0.3903907788877977,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695322800,26623.07,26555.68,26599.95,26589.375,655.0,275.0,345.0,332.5,330.0,335.0,1695261600.0,0.44999999999999996,61200.0,2023-09-21 19:00:00+00:00,0.022488584474885845,0.020662100456621004,0.32681805129342345,0.12969758508560308,newton,0.3754125741142676,0.31030821263210395,0.0016197586919989098,0.04024622581061372,0.014818796992481204,0.28171117453298344,0.46911397369555174,0.015037593984962405,0.015037593984962405,0.01,0.0003,0.002,0.0002886751345948129,0.040247261091063614,0.07458742588573236,27000.0,0.045,0.44999999999999996,0.3754125741142676,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695326400,26606.64,26497.94,26594.26,26552.29,655.0,275.0,345.0,317.5,315.0,320.0,1695261600.0,0.44999999999999996,64800.0,2023-09-21 20:00:00+00:00,0.02237442922374429,0.02054794520547945,0.3272065662982399,0.13142431914158853,newton,0.3644792331843884,0.3403155562294315,0.002000391842766054,0.044725740270744024,0.015174015748031497,0.2616427665056986,0.4673156998630782,0.015748031496062992,0.015748031496062992,0.01,0.0003,0.002,0.0002886751345948129,0.04472667186477647,0.08552076681561155,27000.0,0.045,0.44999999999999996,0.3644792331843884,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
