ts,spot_close,spot_high,spot_low,call_close,call_high,call_low,poly_quote_ts,p_poly,poly_stale_sec,dvol_close,rv_ann,dt,tau_poly,tau_call,sigma_hat,se_sigma,sigma_source,p_fair,dpfair_dsigma,var_pfair,se_pfair,se_poly_discrete,se_D_delta,D,TF_t,CI_adj_lo,CI_adj_hi,market_id,market_label,deribit_call
1772805600,68404.5,69279.0,68150.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,939600.0,,0.6928144598866292,2026-03-06 14:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.7638630054548914,0.0012039230368657515,iv_newton,0.022614095021002912,0.1400155681996465,2.84151598610698e-08,0.00016856796807540215,0.0002886751345948129,0.0003342880392631527,-0.02161409502100291,0.0078,0.014483701803575123,0.0307444882384307,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772809200,68497.0,69099.5,68277.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,943200.0,,0.6925551833373778,2026-03-06 15:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.726077482879185,0.0011594950862886446,iv_newton,0.0236848824192231,0.15169330731771757,3.0936463472901795e-08,0.00017588764445776683,0.0002886751345948129,0.0003380381588019837,-0.0226848824192231,0.0078,0.01554014263608588,0.031829622202360325,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772812800,68466.5,68787.5,68211.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,946800.0,,0.6885263811253776,2026-03-06 16:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.7385614996870972,0.0011742207980155117,iv_newton,0.023319877540593184,0.1476703438739778,3.006672388035115e-08,0.00017339758902692722,0.0002886751345948129,0.0003367492497596461,-0.022319877540593183,0.0078,0.015180018266100407,0.03145973681508596,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772816400,67948.0,68659.5,67723.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,950400.0,,0.690495755505178,2026-03-06 17:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9474895911564417,0.0014143905743574656,iv_newton,0.018550940092415088,0.09924519179298452,1.9704147855614218e-08,0.00014037146382229622,0.0002886751345948129,0.0003209945189391052,-0.017550940092415087,0.0078,0.010475812023323388,0.02662606816150679,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772820000,68170.0,68461.5,67946.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,954000.0,,0.6894642979425605,2026-03-06 18:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8587274002497601,0.0013137053030163658,iv_newton,0.020313436814092097,0.1162257166318576,2.3313118509977613e-08,0.00015268634028614875,0.0002886751345948129,0.00032656768340316673,-0.019313436814092096,0.0078,0.012214171587131244,0.02841270204105295,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772823600,68121.5,68466.0,67982.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,957600.0,,0.6894525363979335,2026-03-06 19:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.878199159821014,0.0013359517756822848,iv_newton,0.019898490251983706,0.1121289309106577,2.243969377022815e-08,0.0001497988443554494,0.0002886751345948129,0.0003252276542724519,-0.018898490251983705,0.0078,0.011804884517047027,0.027992095986920387,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772827200,68087.0,68267.0,67762.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,961200.0,,0.6891453804295558,2026-03-06 20:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8920219495212443,0.001351688603337334,iv_newton,0.01961414942105341,0.10935657232124077,2.1849579466008816e-08,0.0001478160325066561,0.0002886751345948129,0.0003243191526865815,-0.018614149421053407,0.0078,0.011524429997340364,0.02770386884476645,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772830800,68270.0,68316.5,67920.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,964800.0,,0.6893154332059553,2026-03-06 21:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.818425190415704,0.0012673578108175678,iv_newton,0.021230356507399756,0.12549073030373567,2.529424873625888e-08,0.00015904165723564024,0.0002886751345948129,0.0003295869871059721,-0.020230356507399756,0.0078,0.0131186348592179,0.02934207815558161,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772834400,68308.5,68463.5,68210.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,968400.0,,0.6892559298495932,2026-03-06 22:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8028504138481102,0.0012493334546775873,iv_newton,0.021607539940165555,0.12938579415440296,2.6129429703020425e-08,0.00016164600119712342,0.0002886751345948129,0.00033085157251606614,-0.020607539940165554,0.0078,0.013490713777819194,0.029724366102511918,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772838000,68093.5,68344.0,68090.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,972000.0,,0.6892905598097087,2026-03-06 23:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8894194142777306,0.001348729178426662,iv_newton,0.019667057157986483,0.1098702671055074,2.195886389770911e-08,0.0001481852350867289,0.0002886751345948129,0.0003244875917982727,-0.018667057157986482,0.0078,0.011576614097216496,0.02775750021875647,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772841600,68282.0,68371.5,68093.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,975600.0,,0.6895157933647321,2026-03-07 00:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8135743131754422,0.0012617509286474457,iv_newton,0.02134639603399407,0.12668387089978264,2.5549941855616787e-08,0.00015984349175245387,0.0002886751345948129,0.0003299746584041722,-0.02034639603399407,0.0078,0.013233102790159263,0.029459689277828882,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772845200,68257.0,68356.5,68172.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,979200.0,,0.6892947644894593,2026-03-07 01:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.823676684851141,0.0012734207496660796,iv_newton,0.021106164067727282,0.12421886378815929,2.502182309730033e-08,0.00015818287864778643,0.0002886751345948129,0.00032917344429743065,-0.02010616406772728,0.0078,0.01299612562557762,0.029216202509876943,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772848800,68351.5,68370.0,68053.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,982800.0,,0.6890708679027538,2026-03-07 02:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.7854147216088085,0.0012290776369059306,iv_newton,0.02204622843585321,0.13397672359155902,2.711548265493653e-08,0.0001646677948323124,0.0002886751345948129,0.00033233840582796005,-0.021046228435853208,0.0078,0.013923479557981877,0.03016897731372454,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772852400,68133.5,68542.5,68115.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,986400.0,,0.6892042791704666,2026-03-07 03:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8733857822879485,0.0013304611107262112,iv_newton,0.019999464840954936,0.11312030002624807,2.2650900170265567e-08,0.00015050216001860427,0.0002886751345948129,0.000325552197817184,-0.018999464840954935,0.0078,0.01190448060731847,0.028094449074591403,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772856000,68077.5,68159.5,67839.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,990000.0,,0.6890686063805508,2026-03-07 04:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8958242037477174,0.001356009386198742,iv_newton,0.01953736581721616,0.10861282366307645,2.16914008591874e-08,0.0001472800083486805,0.0002886751345948129,0.00032407519836069024,-0.01853736581721616,0.0078,0.011448697000852747,0.02762603463357957,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772859600,68033.0,68150.5,67914.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,993600.0,,0.6890500653278993,2026-03-07 05:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9136121919460837,0.0013761782796268803,iv_newton,0.019186046911976687,0.10523656466564518,2.097407048891499e-08,0.00014482427451541053,0.0002886751345948129,0.0003229665676540659,-0.018186046911976686,0.0078,0.011102191333926483,0.027269902490026893,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772863200,67698.0,68033.0,67633.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,997200.0,,0.6321777679634557,2026-03-07 06:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.04644053636238,0.0015245995535425854,iv_bisect,0.016916066513095955,0.08449959449797745,1.6596664932755714e-08,0.00012882804404614593,0.0002886751345948129,0.0003161170641804853,-0.015916066513095954,0.0078,0.008863563546765511,0.024968569479426397,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772866800,67838.0,67846.5,67452.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1000800.0,,0.6285771910620611,2026-03-07 07:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9911483982209861,0.0014632661796232763,iv_bisect,0.01779216820685316,0.0922789835036273,1.8232754050324063e-08,0.00013502871565087207,0.0002886751345948129,0.00031869434790039405,-0.01679216820685316,0.0078,0.009727511924177453,0.02585682448952887,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772870400,67801.0,68026.5,67715.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1004400.0,,0.6271697234162622,2026-03-07 08:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.0057901009149848,0.001479567163036748,iv_bisect,0.017551455642623233,0.09011312248123568,1.7776466774911367e-08,0.00013332841698194487,0.0002886751345948129,0.0003179776723423277,-0.016551455642623232,0.0078,0.00949013194533862,0.025612779339907847,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772874000,68006.5,68069.5,67737.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1008000.0,,0.6271164778955824,2026-03-07 09:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9241877420954845,0.0013881347947035218,iv_newton,0.018983139456304136,0.10330664488553022,2.0564577662072054e-08,0.00014340354828968512,0.0002886751345948129,0.0003223319887870352,-0.017983139456304136,0.0078,0.010902068501656354,0.027064210410951917,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772877600,67898.0,68100.0,67882.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1011600.0,,0.6262019406528452,2026-03-07 10:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9673591889883577,0.0014366845597995478,iv_bisect,0.018197720851755375,0.09597613739523198,1.9012944649506272e-08,0.00013788743470492977,0.0002886751345948129,0.0003199160483358714,-0.017197720851755374,0.0078,0.010127461479733714,0.026267980223777035,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772881200,68025.0,68237.5,67855.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1015200.0,,0.6259773637336791,2026-03-07 11:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9168061524919131,0.0013797920008827404,iv_newton,0.01912430755609937,0.10464778120886326,2.084909916799393e-08,0.00014439217142211668,0.0002886751345948129,0.0003227730355858854,-0.01812430755609937,0.0078,0.011041298900112023,0.02720731621208672,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772884800,67992.5,68095.0,67900.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1018800.0,,0.625753054782399,2026-03-07 12:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9297697291280632,0.0013944354508036542,iv_newton,0.018877771739378643,0.1023102823263866,2.035332638037274e-08,0.00014266508465764403,0.0002886751345948129,0.0003220041299637414,-0.017877771739378642,0.0078,0.01079814817344966,0.02695739530530763,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772888400,67927.0,68082.0,67861.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1022400.0,,0.6141974589843519,2026-03-07 13:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.955839929672987,0.001423770278758652,iv_newton,0.018400832525724317,0.09785040549311505,1.9409086923034947e-08,0.00013931649910557954,0.0002886751345948129,0.00032053458511737586,-0.017400832525724316,0.0078,0.010327772187477382,0.026473892863971255,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772892000,68015.0,68084.5,67606.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1026000.0,,0.609153877756122,2026-03-07 14:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9207969677954518,0.0013843040250507573,iv_newton,0.0190477245773604,0.1039193353277902,2.0694535551559223e-08,0.00014385595417485932,0.0002886751345948129,0.0003225335159094207,-0.0180477245773604,0.0078,0.010965766907177677,0.027129682247543127,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772895600,67895.0,68041.0,67789.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1029600.0,,0.6076713009411442,2026-03-07 15:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9685500129035114,0.0014380181817007381,iv_bisect,0.018176977030285445,0.09578558271913584,1.8972695889646512e-08,0.00013774140949491737,0.0002886751345948129,0.00031985313695973006,-0.017176977030285444,0.0078,0.010107003867675409,0.026246950192895482,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772899200,67815.5,67906.5,67730.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1033200.0,,0.6072127024852891,2026-03-07 16:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.0000546554423868,0.001473187074399402,iv_bisect,0.017644964912469564,0.09095195523317802,1.7953117733026852e-08,0.0001339892448408709,0.0002886751345948129,0.0003182553237046636,-0.016644964912469563,0.0078,0.009582345992581459,0.025707583832357668,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772902800,67795.5,67960.0,67787.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1036800.0,,0.6060733061588401,2026-03-07 17:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.007964772030264,0.001481984493759217,iv_bisect,0.01751625948001358,0.08979823006914775,1.7710175818544235e-08,0.00013307958452949962,0.0002886751345948129,0.0003178734168688498,-0.01651625948001358,0.0078,0.009455423494335763,0.025577095465691396,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772906400,67572.0,67795.5,67474.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1040400.0,,0.6044463176175494,2026-03-07 18:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.0959641485194862,0.0015790309362780422,iv_bisect,0.016201455016686427,0.07836753452990963,1.5312765979527536e-08,0.000123744761422565,0.0002886751345948129,0.00031407976584438047,-0.015201455016686426,0.0078,0.0081589152842982,0.024243994749074654,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772910000,67070.5,67578.0,66919.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1044000.0,,0.6050243113326442,2026-03-07 19:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.291188788253218,0.0017894499017597966,iv_bisect,0.01388616448933819,0.059856550402831284,1.1472615988639038e-08,0.00010711029823802676,0.0002886751345948129,0.000307905747464987,-0.012886164489338188,0.0078,0.005876228304791658,0.02189610067388472,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772913600,67376.0,67411.0,67051.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1047600.0,,0.6024252193684878,2026-03-07 20:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1725967929719385,0.0016623814252964494,iv_bisect,0.015206965774692145,0.07015907371923887,1.3602823043233195e-08,0.00011663114096686697,0.0002886751345948129,0.0003113457184169497,-0.014206965774692144,0.0078,0.007178368738397086,0.023235562810987202,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772917200,67434.0,67454.5,67260.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1051200.0,,0.6018172126944203,2026-03-07 21:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.149967934840768,0.0016378758722152816,iv_bisect,0.015487760599556658,0.07243799339809821,1.4076503526950213e-08,0.00011864444161843492,0.0002886751345948129,0.00031210548995537317,-0.014487760599556657,0.0078,0.007455217493984525,0.023520303705128788,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772920800,67240.0,67450.0,67088.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1054800.0,,0.6005701714633179,2026-03-07 22:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2255098164753615,0.0017193515367823324,iv_bisect,0.014588199509207185,0.06524633327407658,1.2584662777991922e-08,0.0001121813833841958,0.0002886751345948129,0.0003097063062182061,-0.013588199509207184,0.0078,0.006568323997774161,0.02260807502064021,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772924400,67253.5,67387.0,67175.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1058400.0,,0.6004069317038584,2026-03-07 23:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2202662573499976,0.0017137266163140352,iv_bisect,0.014647277913755745,0.06570888704578855,1.2680351911914264e-08,0.00011260706865874036,0.0002886751345948129,0.00030986075137914387,-0.013647277913755744,0.0078,0.006626568059184615,0.022667987768326875,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772928000,67189.5,67480.5,67174.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1062000.0,,0.6000889587001377,2026-03-08 00:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2451076354701816,0.001740338445962518,iv_bisect,0.01437148435866717,0.0635615409077054,1.2236473189489127e-08,0.00011061859332629903,0.0002886751345948129,0.0003091436664769674,-0.013371484358667168,0.0078,0.006354671915747623,0.022388296801586716,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772931600,67283.0,67353.5,67088.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1065600.0,,0.5972930887704909,2026-03-08 01:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2088016248799858,0.00170141131580786,iv_bisect,0.014778127926044358,0.06673822239558626,1.2893413276603034e-08,0.000113549166780752,0.0002886751345948129,0.0003102043626545835,-0.013778127926044357,0.0078,0.006755571559154084,0.02280068429293463,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772935200,66896.5,67412.5,66809.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1069200.0,,0.5980259934832878,2026-03-08 02:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3583325412468616,0.0018604465809745564,iv_bisect,0.01323419858591074,0.05502920063046846,1.0481436742253343e-08,0.00010237888816671796,0.0002886751345948129,0.0003062919686762725,-0.012234198585910738,0.0078,0.005233535965103972,0.021234861206717505,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772938800,67002.5,67065.5,66825.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1072800.0,,0.5980016536491314,2026-03-08 03:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3174608239983023,0.0018173074101856272,iv_bisect,0.013623674085374427,0.05789221775634102,1.1068714073173793e-08,0.00010520795632067849,0.0002886751345948129,0.0003072491617669723,-0.012623674085374426,0.0078,0.0056174664909858976,0.021629881679762958,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772942400,66627.0,67073.5,66531.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1076400.0,,0.5991154937530043,2026-03-08 04:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.4618371409942206,0.001968666051184896,iv_bisect,0.012339221767584495,0.04868699478194739,9.186922254520389e-09,9.584843376143602e-05,0.0002886751345948129,0.00030417142467341297,-0.011339221767584494,0.0078,0.00435135883741208,0.02032708469775691,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772946000,67140.5,67235.0,66615.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1080000.0,,0.6016915597539131,2026-03-08 05:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2640989784173666,0.0017606172401345855,iv_bisect,0.014167477446892373,0.06199258996937938,1.1912679629650226e-08,0.00010914522266068371,0.0002886751345948129,0.0003086195278380543,-0.013167477446892372,0.0078,0.006153552810477433,0.022181402083307315,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772949600,67173.5,67224.0,67043.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1083600.0,,0.6004869850700925,2026-03-08 06:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2513115725137292,0.0017469686245268424,iv_bisect,0.014304210156007491,0.0630422974490137,1.212925911210649e-08,0.00011013291566151552,0.0002886751345948129,0.00030897021287729315,-0.01330421015600749,0.0078,0.006288349641310921,0.02232007067070406,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772953200,67327.0,67450.0,67162.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1087200.0,,0.6003188983179586,2026-03-08 07:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.191684248216599,0.0016829859368109855,iv_bisect,0.014977843119933729,0.06832240357292381,1.32216984140255e-08,0.0001149856443823554,0.0002886751345948129,0.0003107330554468881,-0.013977843119933728,0.0078,0.006952471256944313,0.023003214982923147,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772956800,67555.0,67577.0,67170.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1090800.0,,0.5975927525928039,2026-03-08 08:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1026297226135429,0.0015863220261487852,iv_bisect,0.016109846764323782,0.07759546843585634,1.5151492928536035e-08,0.00012309140070913173,0.0002886751345948129,0.00031382292182354903,-0.015109846764323781,0.0078,0.008068587618933884,0.02415110590971368,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772960400,67707.5,67905.5,67481.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1094400.0,,0.5975292051780706,2026-03-08 09:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.0426976701794564,0.0015204671428094513,iv_bisect,0.01697263661339579,0.08499328137472308,1.6700261522410533e-08,0.00012922949168982494,0.0002886751345948129,0.000316280879687255,-0.015972636613395787,0.0078,0.008919346809683733,0.025025926417107845,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772964000,67924.5,68219.5,67704.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1098000.0,,0.5979055697929688,2026-03-08 10:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9568335204300963,0.0014248853420864504,iv_newton,0.018383133737733443,0.09768648922422411,1.9374425841006776e-08,0.00013919204661548294,0.0002886751345948129,0.0003204805129400852,-0.017383133737733442,0.0078,0.010310317326367098,0.026455950149099787,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772967600,67535.0,67924.0,67422.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1101600.0,,0.5994123218550335,2026-03-08 11:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1104668236576019,0.0015948842774943567,iv_bisect,0.016003448717669448,0.07670278756533125,1.496513533285353e-08,0.00012233206992793644,0.0002886751345948129,0.0003135258660241398,-0.015003448717669447,0.0078,0.007963677860610694,0.0240432195747282,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772971200,67319.0,67665.0,66892.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1105200.0,,0.5995673056457287,2026-03-08 12:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1947981376434862,0.0016863407902114322,iv_bisect,0.01494112080440525,0.06802990854315255,1.3161047739196464e-08,0.00011472160973067134,0.0002886751345948129,0.00031063544722476506,-0.013941120804405249,0.0078,0.006916266449333134,0.022965975159477365,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772974800,67241.0,67430.5,66800.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1108800.0,,0.5953328762695812,2026-03-08 13:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2251214929912988,0.0017189349435439527,iv_bisect,0.014592560283221253,0.06528042014814056,1.2591711433947779e-08,0.00011221279532186951,0.0002886751345948129,0.0003097176855900888,-0.013592560283221252,0.0078,0.00657262320439039,0.022612497362052116,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772978400,67354.0,67429.0,67055.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1112400.0,,0.5953788195176891,2026-03-08 14:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1811700099067386,0.0016716434389627498,iv_bisect,0.015103201161279957,0.06932473240261201,1.342961924893739e-08,0.00011588623407867472,0.0002886751345948129,0.00031106744056919673,-0.014103201161279956,0.0078,0.007076064142485754,0.023130338180074157,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772982000,67209.5,67365.0,67075.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1116000.0,,0.5955728102042791,2026-03-08 15:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.23734921239987,0.0017320375564556009,iv_bisect,0.014456509899745631,0.06422033193655927,1.2372563786517706e-08,0.00011123202680216569,0.0002886751345948129,0.00030936369715894434,-0.01345650989974563,0.0078,0.006438495127213386,0.022474524672277875,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772985600,66870.5,67262.0,66804.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1119600.0,,0.5916704625098637,2026-03-08 16:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3683431213156878,0.001870976203966923,iv_bisect,0.013142124135598654,0.0543614230773269,1.0344706236589236e-08,0.00010170892899145697,0.0002886751345948129,0.000306068684399307,-0.012142124135598653,0.0078,0.005142774634775398,0.02114147363642191,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772989200,67038.5,67181.0,66790.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,1123200.0,,0.5916865379467902,2026-03-08 17:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3035573233534394,0.0018025778177470566,iv_bisect,0.013761354332175346,0.05891907458496957,1.1279760505884037e-08,0.00010620621688905051,0.0002886751345948129,0.00030759241511977724,-0.012761354332175345,0.0078,0.005753190147072807,0.021769518517277885,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
