ts,spot_close,spot_high,spot_low,call_close,call_high,call_low,poly_quote_ts,p_poly,poly_stale_sec,rv_ann,dt,tau_poly,tau_call,sigma_hat,se_sigma,sigma_source,p_fair,dpfair_dsigma,var_pfair,se_pfair,se_poly_discrete,se_D_delta,D,TF_t,CI_adj_lo,CI_adj_hi,market_id,market_label,deribit_call
1697184000,26803.0,26900.5,26803.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3643200.0,0.28583741546540326,2023-10-13 08:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.315530531437844,0.0018152637265702767,iv_bisect,0.013642629901109335,0.05803312347342966,1.109765835371367e-08,0.00010534542398089092,0.0002886751345948129,0.0003072962604508018,-0.0036426299011093257,0.0078,0.005636152870106789,0.021649106932111882,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697187600,26748.0,26826.0,26748.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3646800.0,0.2853602484456959,2023-10-13 09:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3685354949219521,0.0018711790556593642,iv_bisect,0.013140361809739674,0.05434869867791455,1.0342106247212008e-08,0.00010169614666845548,0.0002886751345948129,0.0003060644369745452,-0.0031403618097396654,0.0078,0.005141037362269502,0.02113968625720985,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697191200,26773.5,26785.5,26748.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3650400.0,0.2854691398203809,2023-10-13 10:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3439806655584277,0.0018453254054089506,iv_bisect,0.013368441879282194,0.05600901462733537,1.0682226594424285e-08,0.00010335485762374348,0.0002886751345948129,0.0003066195687293256,-0.003368441879282185,0.0078,0.005365866358339657,0.02137101740022473,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697194800,26822.0,26852.5,26773.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3654000.0,0.284922811970099,2023-10-13 11:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2971809802196919,0.001795812811736339,iv_bisect,0.013825420280614325,0.059399500878250806,1.1378570969466005e-08,0.00010667038468790673,0.0002886751345948129,0.000307752992353932,-0.003825420280614316,0.0078,0.005816346326626028,0.02183449423460262,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697198400,26931.0,26941.5,26771.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3657600.0,0.25307793874827916,2023-10-13 12:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1914896394406258,0.0016827759646561471,iv_bisect,0.014980146716114383,0.06834075669544858,1.322550204267284e-08,0.00011500218277351452,0.0002886751345948129,0.0003107391757986208,-0.004980146716114374,0.0078,0.006954742437878294,0.02300555099435047,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697202000,26857.0,26973.5,26840.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3661200.0,0.2430361081806506,2023-10-13 13:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2633242685963213,0.001759791226403247,iv_bisect,0.01417568624758827,0.06205540528278041,1.1925635437202817e-08,0.00010920455776753467,0.0002886751345948129,0.00030864051705914463,-0.00417568624758826,0.0078,0.0061616453143639015,0.022189727180812635,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697205600,26758.5,26857.0,26742.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3664800.0,0.24070578976149098,2023-10-13 14:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3584288025556508,0.00186054806284191,iv_bisect,0.013233305814531209,0.055022715000935085,1.0480109470772928e-08,0.00010237240580729227,0.0002886751345948129,0.00030628980199168607,-0.0032333058145312,0.0078,0.005232655899148916,0.021233955729913503,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697209200,26705.0,26780.0,26685.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3668400.0,0.22894223784981316,2023-10-13 15:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.4098667630626263,0.0019145072060280314,iv_bisect,0.012773249464076975,0.05172120748116852,9.805084061946273e-09,9.902062442716806e-05,0.0002886751345948129,0.0003051858735185487,-0.0027732494640769663,0.0078,0.004779169040199727,0.020767329887954225,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697212800,26800.0,26809.0,26694.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3672000.0,0.23002112223049376,2023-10-13 16:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3184259702785315,0.0018183284012411743,iv_bisect,0.01361422128382362,0.057821980406591166,1.1054282747952803e-08,0.00010513934918931543,0.0002886751345948129,0.0003072256761426137,-0.0036142212838236112,0.0078,0.005608148159412562,0.02162029440823468,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697216400,26776.0,26801.5,26684.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3675600.0,0.22871795681064458,2023-10-13 17:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.341571450635046,0.0018427843938575343,iv_bisect,0.01339123814600841,0.05617613960033988,1.0716496686870441e-08,0.00010352051336266856,0.0002886751345948129,0.00030667544737100126,-0.003391238146008401,0.0078,0.00538833793981758,0.021394138352199242,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697220000,26748.5,26788.5,26738.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3679200.0,0.22846476378414166,2023-10-13 18:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.368054486400634,0.0018706723852357295,iv_bisect,0.013144764687933373,0.05438051049804533,1.0348610253001764e-08,0.00010172811928371508,0.0002886751345948129,0.00030607506201311974,-0.0031447646879333643,0.0078,0.005145377574137293,0.021144151801729454,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697223600,26790.0,26791.5,26730.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3682800.0,0.2284547855584893,2023-10-13 19:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3280737077979745,0.0018285321390786376,iv_bisect,0.01352038990892422,0.05712695686177827,1.0911573339760077e-08,0.00010445847662952049,0.0002886751345948129,0.0003069933332714139,-0.0035203899089242107,0.0078,0.00551565129473036,0.02152512852311808,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697227200,26992.0,27087.5,26758.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3686400.0,0.23506220690353963,2023-10-13 20:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1319928490544855,0.0016183460765234886,iv_bisect,0.015718271082103885,0.07433162908411735,1.4470718682231956e-08,0.00012029430028988055,0.0002886751345948129,0.0003127363938136483,-0.005718271082103876,0.0078,0.00768249425353572,0.023754047910672052,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697230800,27027.0,27139.5,26858.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3690000.0,0.23455725226442606,2023-10-13 21:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.0977288895101844,0.0015809623752318922,iv_bisect,0.016177096818054515,0.0781619516429005,1.5269817922245216e-08,0.00012357110472212027,0.0002886751345948129,0.0003140113871431712,-0.006177096818054506,0.0078,0.00813489745279916,0.02421929618330987,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697234400,26839.0,27083.5,26773.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3693600.0,0.23912195071728046,2023-10-13 22:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2807453303174674,0.0017783481378852654,iv_bisect,0.013993294102709395,0.060666264264163265,1.1639332482496962e-08,0.00010788573808663016,0.0002886751345948129,0.00030817635505637076,-0.003993294102709386,0.0078,0.005981838056059599,0.022004750149359188,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697238000,26872.0,26872.0,26782.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3697200.0,0.23916170915541757,2023-10-13 23:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2487914931727946,0.0017442764257671968,iv_bisect,0.014331459264498527,0.06325241059171123,1.2172640201593087e-08,0.00011032968866806925,0.0002886751345948129,0.0003090404076086595,-0.004331459264498518,0.0078,0.006315213074709112,0.022347705454287943,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697241600,26907.5,26909.0,26870.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3700800.0,0.23940681073750963,2023-10-14 00:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.214340747946501,0.001707364300325897,iv_bisect,0.014714617911586715,0.06623778424589175,1.278980683201333e-08,0.00011309202815412468,0.0002886751345948129,0.00031003732060083775,-0.004714617911586706,0.0078,0.006692957536404632,0.0227362782867688,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697245200,26932.5,26934.5,26862.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3704400.0,0.23953497640132565,2023-10-14 01:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.190029775598198,0.001681202266662629,iv_bisect,0.014997432747501312,0.06847862623566466,1.325409296086116e-08,0.00011512642164534239,0.0002886751345948129,0.00031078517708248973,-0.0049974327475013035,0.0078,0.006971784961076442,0.023023080533926182,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697248800,26923.5,26942.0,26907.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3708000.0,0.23948293867364207,2023-10-14 02:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1987865744717416,0.0016906371526089709,iv_bisect,0.01489432813240606,0.06765805272343023,1.3083978007094013e-08,0.0001143852176074077,0.0002886751345948129,0.0003105113707103612,-0.004894328132406051,0.0078,0.006870133105895541,0.022918523158916577,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697252400,26943.0,26995.5,26920.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3711600.0,0.23936026143079261,2023-10-14 03:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.1798064073731005,0.0016701714605913559,iv_bisect,0.01511960745994032,0.06945638895636959,1.345694624966828e-08,0.00011600407859066112,0.0002886751345948129,0.00031111136202813553,-0.0051196074599403115,0.0078,0.007092239465902626,0.023146975453978015,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697256000,26920.0,26943.0,26920.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3715200.0,0.23937246896910588,2023-10-14 04:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.202190588926822,0.001694300715738251,iv_bisect,0.014854633379187757,0.06734321898298785,1.3018733352980065e-08,0.00011409966412299409,0.0002886751345948129,0.0003104062929231838,-0.004854633379187748,0.0078,0.006830998037506688,0.022878268720868823,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
